9.36e-05,-0.0023125
9.44e-05,-0.00225938
9.52e-05,-0.0022625
9.60e-05,-0.00225
9.68e-05,-0.00224375
9.76e-05,-0.0022375
9.84e-05,-0.00230625
9.92e-05,-0.0022375
1.000e-04,-0.002275
1.008e-04,-0.00225938
1.016e-04,-0.00221563
1.024e-04,-0.00220937
1.032e-04,-0.00220625
1.040e-04,-0.0021625
1.048e-04,-0.00212813
1.056e-04,-0.0022
1.064e-04,-0.0021375
1.072e-04,-0.0022125
1.080e-04,-0.00208125
1.088e-04,-0.00204062
1.096e-04,-0.00209688
1.104e-04,-0.00197188
1.112e-04,-0.00205625
1.120e-04,-0.002075
1.128e-04,-0.00201563
1.136e-04,-0.00195313
1.144e-04,-0.0020375
1.152e-04,-0.00197813
1.160e-04,-0.0019875
1.168e-04,-0.00189688
1.176e-04,-0.00205313
1.184e-04,-0.00195
1.192e-04,-0.00193437
1.200e-04,-0.00198125
1.208e-04,-0.00195
1.216e-04,-0.00189375
1.224e-04,-0.00184688
1.232e-04,-0.00181875
1.240e-04,-0.00195
1.248e-04,-0.0018875
1.256e-04,-0.00188125
1.264e-04,-0.00183437
1.272e-04,-0.00189688
1.280e-04,-0.00179688
1.288e-04,-0.00180937
1.296e-04,-0.00180312
1.304e-04,-0.00181875
1.312e-04,-0.0018125
1.320e-04,-0.00180625
1.328e-04,-0.00186875
1.336e-04,-0.00177188
1.344e-04,-0.001925
1.352e-04,-0.00174062
1.360e-04,-0.00175938
1.368e-04,-0.00176563
1.376e-04,-0.00173438
1.384e-04,-0.00180312
1.392e-04,-0.00181875
1.400e-04,-0.00175
1.408e-04,-0.0017625
1.416e-04,-0.00165
1.424e-04,-0.00166562
1.432e-04,-0.00165625
1.440e-04,-0.00162813
1.448e-04,-0.00160625
1.456e-04,-0.00155938
1.464e-04,-0.00170625
1.472e-04,-0.00159688
1.480e-04,-0.00171563
1.488e-04,-0.00170313
1.496e-04,-0.00170938
1.504e-04,-0.00164063
1.512e-04,-0.00153125
1.520e-04,-0.00160625
1.528e-04,-0.00159063
1.536e-04,-0.00158438
1.544e-04,-0.00158438
1.552e-04,-0.00157188
1.560e-04,-0.00155938
1.568e-04,-0.00154688
1.576e-04,-0.00153125
1.584e-04,-0.00155625
1.592e-04,-0.00144687
1.600e-04,-0.0015625
1.608e-04,-0.00144063
1.616e-04,-0.00145938
1.624e-04,-0.00147813
1.632e-04,-0.001525
1.640e-04,-0.00138125
1.648e-04,-0.00143438
1.656e-04,-0.00146563
1.664e-04,-0.00150313
1.672e-04,-0.00144063
1.680e-04,-0.00140313
1.688e-04,-0.00138437
1.696e-04,-0.0013125
1.704e-04,-0.0013625
1.712e-04,-0.00140625
1.720e-04,-0.00131563
1.728e-04,-0.00136875
1.736e-04,-0.00135625
1.744e-04,-0.00132813
1.752e-04,-0.00135
1.760e-04,-0.0013375
1.768e-04,-0.00139688
1.776e-04,-0.00141563
1.784e-04,-0.00130937
1.792e-04,-0.00131563
1.800e-04,-0.0013125
1.808e-04,-0.001275
1.816e-04,-0.00127188
1.824e-04,-0.00136563
1.832e-04,-0.00126875
1.840e-04,-0.00131875
1.848e-04,-0.00125938
1.856e-04,-0.001175
1.864e-04,-0.00121875
1.872e-04,-0.00126563
1.880e-04,-0.00122188
1.888e-04,-0.0012125
1.896e-04,-0.0011375
1.904e-04,-0.00125
1.912e-04,-0.00120625
1.920e-04,-0.00123125
1.928e-04,-0.00118125
1.936e-04,-0.00112187
1.944e-04,-0.00123125
1.952e-04,-0.00112813
1.960e-04,-0.00111875
1.968e-04,-0.0011625
1.976e-04,-0.00110938
1.984e-04,-0.00115
1.992e-04,-0.00114688
2.000e-04,-0.00107188
2.008e-04,-0.00109375
2.016e-04,-0.00114063
2.024e-04,-0.00105937
2.032e-04,-0.00108125
2.040e-04,-0.00104375
2.048e-04,-0.000984375
2.056e-04,-0.00109375
2.064e-04,-0.00110313
2.072e-04,-0.001075
2.080e-04,-0.00111875
2.088e-04,-0.00104688
2.096e-04,-0.00110625
2.104e-04,-0.00106562
2.112e-04,-0.00108125
2.120e-04,-0.0010625
2.128e-04,-0.00104688
2.136e-04,-0.00104688
2.144e-04,-0.00103125
2.152e-04,-0.00096875
2.160e-04,-0.00107813
2.168e-04,-0.00100937
2.176e-04,-0.001025
2.184e-04,-0.000984375
2.192e-04,-0.000965625
2.200e-04,-0.000990625
2.208e-04,-0.000971875
2.216e-04,-0.000975
2.224e-04,-0.00104688
2.232e-04,-0.00104688
2.240e-04,-0.00098125
2.248e-04,-0.0010125
2.256e-04,-0.00104062
2.264e-04,-0.000940625
2.272e-04,-0.0009625
2.280e-04,-0.000921875
2.288e-04,-0.000978125
2.296e-04,-0.0009125
2.304e-04,-0.00101563
2.312e-04,-0.0009875
2.320e-04,-0.000896875
2.328e-04,-0.0009625
2.336e-04,-0.000975
2.344e-04,-0.000971875
2.352e-04,-0.000925
2.360e-04,-0.000903125
2.368e-04,-0.000946875
2.376e-04,-0.00105313
2.384e-04,-0.000853125
2.392e-04,-0.000878125
2.400e-04,-0.00090625
2.408e-04,-0.0009125
2.416e-04,-0.0009
2.424e-04,-0.000871875
2.432e-04,-0.000915625
2.440e-04,-0.00084375
2.448e-04,-0.00085
2.456e-04,-0.0008625
2.464e-04,-0.00085625
2.472e-04,-0.00080625
2.480e-04,-0.0008125
2.488e-04,-0.000815625
2.496e-04,-0.000865625
2.504e-04,-0.0007875
2.512e-04,-0.000834375
2.520e-04,-0.000846875
2.528e-04,-0.000903125
2.536e-04,-0.00085
2.544e-04,-0.00079375
2.552e-04,-0.00084375
2.560e-04,-0.00086875
2.568e-04,-0.000925
2.576e-04,-0.0006625
2.584e-04,-0.0007625
2.592e-04,-0.000853125
2.600e-04,-0.0007875
2.608e-04,-0.00079375
2.616e-04,-0.000753125
2.624e-04,-0.00085
2.632e-04,-0.0008125
2.640e-04,-0.00076875
2.648e-04,-0.00073125
2.656e-04,-0.000815625
2.664e-04,-0.000740625
2.672e-04,-0.00063125
2.680e-04,-0.0008875
2.688e-04,-0.000696875
2.696e-04,-0.000828125
2.704e-04,-0.00065625
2.712e-04,-0.000709375
2.720e-04,-0.000625
2.728e-04,-0.0007
2.736e-04,-0.0006875
2.744e-04,-0.00070625
2.752e-04,-0.000784375
2.760e-04,-0.00065
2.768e-04,-0.000725
2.776e-04,-0.000684375
2.784e-04,-0.00075625
2.792e-04,-0.000640625

